date,review,rating,user,source,month,year,neg_review,compound_score,pos_score,review_lem
2020-09-05 09:10:44,Love the user-friendly interface and the online promos. I hope though more products allotted to FairPrice online because I often get my cart updated because they get out of stock before I get to pay or even after I have paid.. the refund process is simple if there are ever any missing items.,5,Elaine Ho,googleplay,9,2020,0,0.6705,0.119,love user friendly interface online promos hope though product allotted online often get cart updated get stock get pay even paid refund process simple ever missing item
2020-08-26 13:28:01,"Good app. After getting used to the buying process, could save items in different fav list and can add all items in any one list each shopping trip. Convenient. Saves me the hassle of queues, parking, waiting. And delivery service is great!",5,Eugene Ng,googleplay,8,2020,0,0.9259,0.262,good getting used buying process could save item different fav list add item one list shopping trip convenient save hassle queue parking waiting delivery service great
2020-08-28 10:13:56,shopping is easier. user friendly. thumbs up!,5,Nur Huda,googleplay,8,2020,0,0.7424,0.557,shopping easier user friendly thumb
2020-08-26 10:32:34,So convenient and efficient to order my purchased items! The deliveries are always packed properly in good condition. I trust NTUC!,5,Joyce Goh,googleplay,8,2020,0,0.8704,0.354,convenient efficient order purchased item delivery always packed properly good condition trust
2020-07-16 16:44:22,"Easy and faster to buy on line, but some stuff I doesn't know what is the English word, is better to add in Chinese word together with English to help those no very good in English. Thanks",5,Sian Chow Koh,googleplay,7,2020,0,0.7815,0.261,easy faster buy line stuff know english word better add chinese word together english help good english thanks
2020-08-08 12:32:35,"Happy with fairprice online. Keep up your good work. Thank you. Please stated clearly product origin when first screen display without the need to check further. I usually buy product of Singapore, Australia, New Zealand & European. So clearly display make my online shopping faster & more efficient.",5,Lynne Lee,googleplay,8,2020,0,0.9622,0.335,happy online keep good work thank please stated clearly product origin first screen display without need check usually buy product singapore australia new zealand european clearly display make online shopping faster efficient
2020-07-10 11:14:32,"It is actually much, much better now after the updates are improved. Thank you for listening. It is my to-go to order my monthly supplies for my family of seven. thank you",5,Hazelinda Samad,googleplay,7,2020,0,0.875,0.282,actually much much better update improved thank listening go order monthly supply family seven thank
2020-07-18 13:57:49,"It is great. I noticed that some items are out of stock via online purchase. However, I do see them on the shelf when I visit the department store. Just wondering why??",5,Ranjit Kaur,googleplay,7,2020,0,0.6662,0.126,great noticed item stock via online purchase however see shelf visit department store wondering
2020-09-10 12:47:00,very fast and convenient to shop here online,5,Shiela S. Di,googleplay,9,2020,0,0.0,0.0,fast convenient shop online
2020-08-03 11:37:30,Great tool. Will be better if service fee is waived.,5,Jeschild Tan,googleplay,8,2020,0,0.7906,0.467,great tool better service fee waived
2020-07-29 00:03:15,new version of mobile app no longer allows me to add to cart even if cart is emplty. previous order even if delivered still show for delivery.,5,Jennifer Amoroso,googleplay,7,2020,0,-0.296,0.0,new version mobile longer allows add cart even cart emplty previous order even delivered still show delivery
2020-06-19 23:29:48,I like the idea to have In-store and online purchase in 1 app. Really smooth experience. Thanks,5,Duong Pham,googleplay,6,2020,0,0.6872,0.274,like idea store online purchase really smooth experience thanks
2020-07-10 01:48:06,Wide range and looking forward to good discount prices. Fast delivery too.,5,Eng Heng Chia,googleplay,7,2020,0,0.4404,0.209,wide range looking forward good discount price fast delivery
2020-07-30 20:35:29,Very useful and user-friendly) Saves me plenty of time,5,Lena Basova,googleplay,7,2020,0,0.4927,0.285,useful user friendly save plenty time
2020-08-22 14:51:39,Quick and simple.,5,Grace Chen-Ng,googleplay,8,2020,0,0.0,0.0,quick simple
2020-08-10 04:22:13,"Super friendly user, easy to use!",5,Azinah Ahmad,googleplay,8,2020,0,0.8832,0.774,super friendly user easy use
2020-06-16 08:34:25,"Good applications compared to other online applications (others often hang/error, took sometimes for loading). Delivery services always great (e.g for eggs, from other delivery providers often received broken eggs unlike from ntuc. From my weekly order, none of eggs are delivered broken pcs)",5,Sonya Dubey,googleplay,6,2020,0,0.2023,0.134,good application compared online application others often hang error took sometimes loading delivery service always great e g egg delivery provider often received broken egg unlike weekly order none egg delivered broken pc
2020-08-18 11:19:24,Nice Navigation Menu and A Good UI,5,Hansraj Ojha,googleplay,8,2020,0,0.6908,0.533,nice navigation menu good ui
2020-06-20 09:52:34,Good and easy. Time slot also alot now,5,Maureen Lim,googleplay,6,2020,0,0.7003,0.492,good easy time slot also alot
2020-08-28 01:37:39,"Simple, easy and fast",5,Rachel t.,googleplay,8,2020,0,0.4404,0.492,simple easy fast
2020-06-24 00:31:10,Easy to use. Fast at check out!,5,wonglj9688,googleplay,6,2020,0,0.4926,0.347,easy use fast check
2020-06-28 11:03:01,Quite good only not much variety of items,5,sani amat,googleplay,6,2020,0,0.4927,0.313,quite good much variety item
2020-07-28 09:11:05,Easy and fast with this apps. 👍,5,Song Catherine,googleplay,7,2020,0,0.4404,0.293,easy fast
2020-07-05 14:59:11,Good only sometines difficult to find the item i want,5,Yeo Peck Hiang,googleplay,7,2020,0,0.1779,0.307,good sometines difficult find item want
2020-06-27 07:20:36,Better! Cause u guys selling things that i hardly find in store nearby!,5,Dewi Nur Sri,googleplay,6,2020,0,0.5399,0.225,better cause u guy selling thing hardly find store nearby
2020-07-13 22:02:53,Great to shop online as the things I want can't find at store ...,5,Beautiful Creation,googleplay,7,2020,0,0.6597,0.31,great shop online thing want find store
2020-06-16 04:23:47,Very convenient . With lotsa promo codes and discount would be great.,5,Ema White,googleplay,6,2020,0,0.6249,0.272,convenient lotsa promo code discount would great
2020-07-31 08:40:48,Good service and efficient,5,Lynn Mooi,googleplay,7,2020,0,0.6908,0.74,good service efficient
2020-06-05 21:27:16,"Excellent app, i love to buy here until they charged $3.99 fee. Now I use Giant and Redmart, less minimum and no fee even if slightly expensive, balanced by no $3.99 fee, cheaper elsewhere overall. Keep it up Fairprice.",5,Song Huat Tan,googleplay,6,2020,0,0.6077,0.165,excellent love buy charged fee use giant redmart le minimum fee even slightly expensive balanced fee cheaper elsewhere overall keep
2020-07-22 13:33:28,I am very happy for online purchase with this app.,5,Julia Zhu,googleplay,7,2020,0,0.6115,0.307,happy online purchase
2020-06-04 19:27:14,The scan and go feature is good! Maybe give discounts to encourage people to bring their own bags?,5,Jeyee Heng,googleplay,6,2020,0,0.7574,0.289,scan go feature good maybe give discount encourage people bring bag
2020-05-07 17:25:54,This app is easy to use and stable. I just wish there's a way to amend orders easily - add or remove stuff within a reasonable timeframe.,5,Alexis Ann Dizon,googleplay,5,2020,0,0.8481,0.307,easy use stable wish way amend order easily add remove stuff within reasonable timeframe
2020-09-05 10:06:54,Very convenience at your finger tips.,5,Watie yusf,googleplay,9,2020,0,0.0,0.0,convenience finger tip
2020-05-24 23:57:08,"Nice and easy, user friendly.. can be better, by adding more variety of frozen foods.",5,Virus Generation,googleplay,5,2020,0,0.8957,0.518,nice easy user friendly better adding variety frozen food
2020-06-17 01:10:21,App was easy to use. easy to order the stuff i need especially when i am busybwith work and stuff,5,Wai Yydelytz,googleplay,6,2020,0,0.7003,0.244,easy use easy order stuff need especially busybwith work stuff
2020-04-24 15:04:40,This app very useful to the shopping.... But delivery charge & picking charge is lightly high... Please consider this... But really very good for this lockdown event has occurred..,5,Sathya Chouthri,googleplay,4,2020,0,0.8675,0.273,useful shopping delivery charge picking charge lightly high please consider really good lockdown event occurred
2020-05-20 19:59:30,great app and I alway order online delivery ... currently a lot things are out of stock at this moment. hopefully all the stock back to normal after this covid 19.,5,Kelly Ang,googleplay,5,2020,0,0.7783,0.19,great alway order online delivery currently lot thing stock moment hopefully stock back normal covid
2020-04-03 16:22:38,Great service even during the difficult time. On-time on delivery schedule.,5,arulgobinath emmanuel,googleplay,4,2020,0,0.3818,0.263,great service even difficult time time delivery schedule
2020-05-30 00:39:23,"It's best , easy accessible, trusted compatible app and..very helpful to all kind of people.",5,Srikanta Gowda,googleplay,5,2020,0,0.9186,0.542,best easy accessible trusted compatible helpful kind people
2020-05-25 16:01:07,Fast and efficient. Was glad to be a able to have a delivery tomorrow!,5,Stephanie Tan,googleplay,5,2020,0,0.7263,0.337,fast efficient glad able delivery tomorrow
2020-04-07 02:41:01,Understandably waiting for deliver slot may be long. But its less than 24hrs. Easy app..,5,Maliza Amorzinho,googleplay,4,2020,0,0.5353,0.198,understandably waiting deliver slot may long le hr easy
2020-05-23 12:22:55,"Very convenient, save time and no queue at all",5,Trina Tan,googleplay,5,2020,0,0.3134,0.274,convenient save time queue
2020-07-24 20:46:37,Easy to access. Like it!,5,chris seow,googleplay,7,2020,0,0.69,0.655,easy access like
2020-05-31 13:40:55,"Easy to use, but missing some of our favourite items",5,KARTHEKEYEN B K,googleplay,5,2020,0,-0.2144,0.153,easy use missing favourite item
2020-04-12 19:05:28,"Seamless transaction, almost no lag.",5,Azmi Isnin,googleplay,4,2020,0,0.1191,0.29,seamless transaction almost lag
2020-05-31 10:24:50,Need to improve and increase on the delivery slot during this crucial period. Good jobs to NTUC for improving on the logistics team.,5,Alan Chang,googleplay,5,2020,0,0.872,0.365,need improve increase delivery slot crucial period good job improving logistics team
2020-05-26 14:43:42,Very good app. Nice service. Highly recommend.,5,Remya Radhakrishnan,googleplay,5,2020,0,0.8422,0.693,good nice service highly recommend
2020-06-14 20:29:52,Easy and smooth transaction 💗👍,5,Hameeda Naizal,googleplay,6,2020,0,0.8316,0.638,easy smooth transaction
2020-05-12 22:13:41,All items are up to date. If unavailable they will label out of stock. Non of my order undelivered. All is gd n date of delivery also very fast. Overall awesome 👍.,5,Puteri Manja,googleplay,5,2020,0,0.6557,0.12,item date unavailable label stock non order undelivered gd n date delivery also fast overall awesome
2020-05-01 11:20:58,Thank God I managed to get a slot. Been trying for a few days.,5,Linda Chiang,googleplay,5,2020,0,0.5574,0.277,thank god managed get slot trying day
2020-05-30 02:38:33,Very convenient .. makes shopping easy.,5,neha subbaiah,googleplay,5,2020,0,0.4404,0.367,convenient make shopping easy
2020-05-18 12:37:25,My pleasure to receive groceries and items from NTUC at punctual time and location,5,Sim Ai Beng Joseph,googleplay,5,2020,0,0.5719,0.222,pleasure receive grocery item punctual time location
2020-06-20 12:07:54,"Great, easy to use",5,Mike Aaron,googleplay,6,2020,0,0.7906,0.778,great easy use
2020-05-27 15:25:04,"I dont know why everytime after I order finish on the day of delivery only I will always receive a message saying that :your order is amended due to stock availability or as requested"".I see this only on the day if delivery and not on the day when I have placed order.And also I hope everything is updated properly as always there are certain Thomson especially fruits that are always written as out of stock.Thks.",5,Anishan Helvin,googleplay,5,2020,0,0.6124,0.064,dont know everytime order finish day delivery always receive message saying order amended due stock availability requested see day delivery day placed order also hope everything updated properly always certain thomson especially fruit always written stock thks
2020-06-16 00:48:06,"All the groceries required for home, available here. 1 stop centre.",5,Peter Lim,googleplay,6,2020,0,-0.296,0.0,grocery required home available stop centre
2020-06-09 21:27:41,"Some products cannot be shown, pickled green chilli for example",5,Shihui Lam,googleplay,6,2020,0,0.0,0.0,product cannot shown pickled green chilli example
2020-06-18 17:06:10,Good and easy app to use.,5,Clarinda Yap,googleplay,6,2020,0,0.7003,0.592,good easy use
2020-05-15 18:56:06,Awesome. More items could be added,5,Ramnath Ranganathan,googleplay,5,2020,0,0.6249,0.451,awesome item could added
2020-06-25 22:14:19,User interface have improved,5,James LimKL,googleplay,6,2020,0,0.4767,0.508,user interface improved
2020-05-03 15:07:42,Sometime it will be abit hard to get a slot for delivery but for many other i still trust ntuc have some bad exp with this EAmart,5,Amanda Woo,googleplay,5,2020,0,-0.128,0.129,sometime abit hard get slot delivery many still trust bad exp eamart
2020-05-30 00:31:30,Very useful version and easy to use good app,5,Sumiya Sulthana,googleplay,5,2020,0,0.8399,0.6,useful version easy use good
2020-07-25 16:28:59,Faster delivery now superb 👍,5,Glenda Tan,googleplay,7,2020,0,0.6249,0.451,faster delivery superb
2020-05-08 09:20:58,Fast refreshing of data & info on apps,5,Liau J,googleplay,5,2020,0,0.0,0.0,fast refreshing data info
